Sample:float;Data:float
"0.0";"-1.8850936889648438"
"1.0";"-1.5891214609146118"
"2.0";"-1.5344676971435547"
"3.0";"-0.8930009603500366"
"4.0";"-1.1312084197998047"
"5.0";"-1.1503034830093384"
"6.0";"-1.1742719411849976"
"7.0";"-0.35865530371665955"
"8.0";"-0.17488861083984375"
"9.0";"0.04304568096995354"
"10.0";"0.0245183315128088"
"11.0";"0.4857241213321686"
"12.0";"0.4312642514705658"
"13.0";"1.2359962463378906"
"14.0";"1.6059188842773438"
"15.0";"1.708304762840271"
"16.0";"1.7365951538085938"
"17.0";"2.3136558532714844"
"18.0";"2.666584014892578"
"19.0";"2.5269463062286377"
"20.0";"2.8139965534210205"
"21.0";"3.3276164531707764"
"22.0";"3.7351837158203125"
"23.0";"3.8763656616210938"
"24.0";"3.7015163898468018"
"25.0";"4.045987606048584"
"26.0";"4.437830448150635"
"27.0";"4.243222713470459"
"28.0";"4.825155735015869"
"29.0";"5.060911655426025"
"30.0";"5.061954498291016"
"31.0";"5.556237697601318"
"32.0";"5.517336368560791"
"33.0";"6.01113748550415"
"34.0";"5.696651458740234"
"35.0";"5.958774566650391"
"36.0";"5.848397731781006"
"37.0";"6.628376007080078"
"38.0";"6.200321197509766"
"39.0";"5.472035884857178"
"40.0";"6.597937107086182"
"41.0";"6.704536437988281"
"42.0";"6.121790409088135"
"43.0";"6.237901210784912"
"44.0";"6.320600986480713"
"45.0";"5.888661861419678"
"46.0";"6.074497222900391"
"47.0";"6.388895511627197"
"48.0";"6.612583160400391"
"49.0";"5.825136661529541"
"50.0";"5.736814022064209"
"51.0";"5.925009250640869"
"52.0";"6.146907806396484"
"53.0";"5.821424961090088"
"54.0";"5.652230739593506"
"55.0";"5.855505466461182"
"56.0";"6.209580898284912"
"57.0";"6.018636226654053"
"58.0";"5.295713901519775"
"59.0";"5.508795261383057"
"60.0";"6.196559906005859"
"61.0";"5.264167785644531"
"62.0";"4.7544684410095215"
"63.0";"3.7532641887664795"
"64.0";"5.6206488609313965"
"65.0";"4.203155517578125"
"66.0";"4.203155517578125"
"67.0";"3.528287172317505"
"68.0";"4.347072601318359"
"69.0";"4.317599773406982"
"70.0";"3.067455291748047"
"71.0";"2.663919448852539"
"72.0";"2.746211290359497"
"73.0";"2.8558349609375"
"74.0";"2.0130443572998047"
"75.0";"1.4272428750991821"
"76.0";"1.8091436624526978"
"77.0";"1.3941574096679688"
"78.0";"1.05477774143219"
"79.0";"0.6574999690055847"
"80.0";"0.5982367396354675"
"81.0";"0.33394432067871094"
"82.0";"0.3344554901123047"
"83.0";"0.3169892430305481"
"84.0";"0.45682844519615173"
"85.0";"-0.8395143747329712"
"86.0";"-0.9026107788085938"
"87.0";"-0.17721113562583923"
"88.0";"-1.2506211996078491"
"89.0";"-1.742003083229065"
"90.0";"-1.9837621450424194"
"91.0";"-1.5635502338409424"
"92.0";"-2.428842544555664"
"93.0";"-2.1161563396453857"
"94.0";"-2.6757755279541016"
"95.0";"-2.8401381969451904"
"96.0";"-3.480107069015503"
"97.0";"-2.9948229789733887"
"98.0";"-4.630050182342529"
"99.0";"-3.626763105392456"
"100.0";"-3.592749834060669"
"101.0";"-4.518659591674805"
"102.0";"-4.099611759185791"
"103.0";"-4.775771617889404"
"104.0";"-5.105376720428467"
"105.0";"-4.815069198608398"
"106.0";"-5.148431777954102"
"107.0";"-5.585493087768555"
"108.0";"-5.396243572235107"
"109.0";"-5.783717632293701"
"110.0";"-5.554103374481201"
"111.0";"-5.331996440887451"
"112.0";"-6.153326034545898"
"113.0";"-6.501179218292236"
"114.0";"-6.4028496742248535"
"115.0";"-5.766817569732666"
"116.0";"-6.339688777923584"
"117.0";"-6.216653823852539"
"118.0";"-6.431601047515869"
"119.0";"-6.332757472991943"
"120.0";"-5.938199996948242"
"121.0";"-6.45259428024292"
"122.0";"-6.8154168128967285"
"123.0";"-6.509023189544678"
"124.0";"-6.078998565673828"
"125.0";"-6.069032669067383"
"126.0";"-6.1743340492248535"
"127.0";"-6.049855709075928"
"128.0";"-5.945932388305664"
"129.0";"-5.914199352264404"
"130.0";"-5.858795642852783"
"131.0";"-5.815762042999268"
"132.0";"-5.638417720794678"
"133.0";"-5.466312408447266"
"134.0";"-5.7938618659973145"
"135.0";"-5.246774196624756"
"136.0";"-5.700675964355469"
"137.0";"-5.316667556762695"
"138.0";"-5.312378406524658"
"139.0";"-4.852567672729492"
"140.0";"-4.88127326965332"
"141.0";"-4.770461559295654"
"142.0";"-4.439901828765869"
"143.0";"-4.039865493774414"
"144.0";"-3.76765513420105"
"145.0";"-3.462918519973755"
"146.0";"-3.368614912033081"
"147.0";"-3.2060909271240234"
"148.0";"-2.8401172161102295"
"149.0";"-2.137399673461914"
"150.0";"-1.9515222311019897"
"151.0";"-1.618726134300232"
"152.0";"-1.9085311889648438"
"153.0";"-1.2583459615707397"
"154.0";"-1.4705848693847656"
"155.0";"-1.2092584371566772"
"156.0";"-0.9857838749885559"
"157.0";"-0.39288902282714844"
"158.0";"-0.5132039785385132"
"159.0";"-0.31051063537597656"
"160.0";"-0.3491770327091217"
"161.0";"0.7953764796257019"
"162.0";"0.6738548278808594"
"163.0";"0.7219352722167969"
"164.0";"1.0677942037582397"
"165.0";"1.5431379079818726"
"166.0";"2.947711229324341"
"167.0";"1.7403686046600342"
"168.0";"2.070847272872925"
"169.0";"2.4596214294433594"
"170.0";"3.3278579711914062"
"171.0";"3.2837650775909424"
"172.0";"3.4954140186309814"
"173.0";"3.4302990436553955"
"174.0";"4.041957378387451"
"175.0";"3.7837092876434326"
"176.0";"4.2242584228515625"
"177.0";"4.7742438316345215"
"178.0";"4.4117255210876465"
"179.0";"4.796010494232178"
"180.0";"5.372402191162109"
"181.0";"5.831944942474365"
"182.0";"5.158128261566162"
"183.0";"5.402871608734131"
"184.0";"6.011960506439209"
"185.0";"5.843975067138672"
"186.0";"6.032193660736084"
"187.0";"5.88507080078125"
"188.0";"6.191703796386719"
"189.0";"6.458254337310791"
"190.0";"6.831157684326172"
