Sample:float;Data:float
"0.0";"2215.6279296875"
"1.0";"2323.28173828125"
"2.0";"2235.716796875"
"3.0";"2288.367919921875"
"4.0";"2262.01708984375"
"5.0";"2349.76806640625"
"6.0";"2221.02099609375"
"7.0";"2156.181884765625"
"8.0";"2266.157958984375"
"9.0";"2432.576416015625"
"10.0";"2392.13720703125"
"11.0";"2220.028564453125"
"12.0";"2213.82568359375"
"13.0";"2376.947509765625"
"14.0";"2435.316162109375"
"15.0";"2339.591064453125"
"16.0";"2345.273681640625"
"17.0";"2419.572998046875"
"18.0";"2420.390625"
"19.0";"2372.58642578125"
"20.0";"2320.080810546875"
"21.0";"2420.2685546875"
"22.0";"2313.60205078125"
"23.0";"2247.158935546875"
"24.0";"2305.87451171875"
"25.0";"2448.758056640625"
"26.0";"2279.9638671875"
"27.0";"2226.56640625"
"28.0";"2328.197509765625"
"29.0";"2384.003173828125"
"30.0";"2261.210693359375"
"31.0";"2239.840576171875"
"32.0";"2326.390380859375"
"33.0";"2374.00341796875"
"34.0";"2230.724365234375"
"35.0";"2258.317626953125"
"36.0";"2374.634521484375"
"37.0";"2410.025390625"
"38.0";"2334.408447265625"
"39.0";"2359.860595703125"
"40.0";"2421.12060546875"
"41.0";"2418.935546875"
"42.0";"2444.31884765625"
"43.0";"2412.71142578125"
"44.0";"2436.669677734375"
"45.0";"2443.40771484375"
"46.0";"2426.5869140625"
"47.0";"2278.14599609375"
"48.0";"2310.638427734375"
"49.0";"2280.8740234375"
"50.0";"2286.998779296875"
"51.0";"2293.127685546875"
"52.0";"2234.91357421875"
"53.0";"2256.9150390625"
"54.0";"2250.746826171875"
"55.0";"2267.685791015625"
"56.0";"2279.570556640625"
"57.0";"2259.458740234375"
"58.0";"2288.61083984375"
"59.0";"2325.38330078125"
"60.0";"2359.1875"
"61.0";"2364.413330078125"
"62.0";"2405.38427734375"
"63.0";"2400.8515625"
"64.0";"2348.541015625"
"65.0";"2333.2197265625"
"66.0";"2380.95068359375"
"67.0";"2443.755859375"
"68.0";"2402.71875"
"69.0";"2333.888671875"
"70.0";"2346.059814453125"
"71.0";"2384.40625"
"72.0";"2280.2646484375"
"73.0";"2222.747314453125"
"74.0";"2282.780517578125"
"75.0";"2397.109375"
"76.0";"2298.11328125"
"77.0";"2180.113037109375"
"78.0";"2225.1171875"
"79.0";"2284.029541015625"
"80.0";"2260.315185546875"
"81.0";"2193.940185546875"
"82.0";"2229.999755859375"
"83.0";"2264.64208984375"
"84.0";"2230.812744140625"
"85.0";"2243.6240234375"
"86.0";"2357.65234375"
"87.0";"2317.26806640625"
"88.0";"2270.630126953125"
"89.0";"2238.658203125"
"90.0";"2391.207763671875"
"91.0";"2373.673095703125"
"92.0";"2368.706298828125"
"93.0";"2317.4013671875"
"94.0";"2352.015625"
"95.0";"2426.13916015625"
"96.0";"2353.481201171875"
"97.0";"2220.30029296875"
"98.0";"2273.668212890625"
"99.0";"2184.09521484375"
