Sample:float;Data:float
"0.0";"969.5226440429688"
"1.0";"1006.21484375"
"2.0";"999.5278930664062"
"3.0";"1102.3531494140625"
"4.0";"1064.6036376953125"
"5.0";"982.50390625"
"6.0";"913.685546875"
"7.0";"1009.0667724609375"
"8.0";"1063.6968994140625"
"9.0";"1097.568359375"
"10.0";"968.5947265625"
"11.0";"866.887939453125"
"12.0";"990.230712890625"
"13.0";"1086.5772705078125"
"14.0";"998.922119140625"
"15.0";"1102.9329833984375"
"16.0";"1130.536376953125"
"17.0";"865.9497680664062"
"18.0";"865.9497680664062"
"19.0";"981.266845703125"
"20.0";"1156.89453125"
"21.0";"1083.4237060546875"
"22.0";"929.1810302734375"
"23.0";"846.849609375"
"24.0";"805.79296875"
"25.0";"821.392578125"
"26.0";"853.6539916992188"
"27.0";"890.2330932617188"
"28.0";"869.893310546875"
"29.0";"812.02880859375"
"30.0";"942.7052612304688"
"31.0";"919.3040161132812"
"32.0";"985.108154296875"
"33.0";"964.2392578125"
"34.0";"891.1170654296875"
"35.0";"868.8159790039062"
"36.0";"1020.2055053710938"
"37.0";"921.245849609375"
"38.0";"978.8121948242188"
"39.0";"775.4296875"
"40.0";"911.7682495117188"
"41.0";"946.4317626953125"
"42.0";"1065.0560302734375"
"43.0";"893.583740234375"
"44.0";"953.6638793945312"
"45.0";"930.01611328125"
"46.0";"977.306640625"
"47.0";"978.9808349609375"
"48.0";"1046.7286376953125"
"49.0";"834.03466796875"
"50.0";"796.3775634765625"
"51.0";"924.650390625"
"52.0";"1128.981201171875"
"53.0";"1098.943603515625"
"54.0";"934.7299194335938"
"55.0";"878.0631103515625"
"56.0";"1034.114501953125"
"57.0";"1183.2490234375"
"58.0";"1047.659912109375"
"59.0";"1105.9326171875"
"60.0";"1060.923583984375"
"61.0";"1091.01416015625"
"62.0";"1093.989013671875"
"63.0";"1049.093505859375"
"64.0";"1223.65869140625"
"65.0";"1152.5750732421875"
"66.0";"1119.680908203125"
"67.0";"939.156005859375"
"68.0";"1174.1429443359375"
"69.0";"1167.0059814453125"
"70.0";"1121.3087158203125"
"71.0";"1021.4620361328125"
"72.0";"1192.876953125"
"73.0";"1018.89990234375"
"74.0";"993.101806640625"
"75.0";"947.7523193359375"
"76.0";"1047.4112548828125"
"77.0";"987.9498291015625"
"78.0";"1122.1748046875"
"79.0";"923.3771362304688"
"80.0";"1003.919921875"
"81.0";"1102.401611328125"
"82.0";"956.6277465820312"
"83.0";"942.64599609375"
"84.0";"1132.2484130859375"
"85.0";"989.5425415039062"
"86.0";"973.0781860351562"
"87.0";"946.137451171875"
"88.0";"1043.1114501953125"
"89.0";"1006.4193725585938"
"90.0";"783.65234375"
"91.0";"1150.4600830078125"
"92.0";"1090.010986328125"
"93.0";"756.407470703125"
"94.0";"950.4315185546875"
"95.0";"1052.9713134765625"
"96.0";"1043.744140625"
"97.0";"939.9068603515625"
"98.0";"907.6507568359375"
"99.0";"1003.3951416015625"
"100.0";"797.453857421875"
"101.0";"806.6338500976562"
"102.0";"900.4081420898438"
"103.0";"883.4065551757812"
"104.0";"775.4323120117188"
"105.0";"925.5621337890625"
"106.0";"1018.1105346679688"
"107.0";"981.05859375"
"108.0";"853.0511474609375"
"109.0";"999.9895629882812"
"110.0";"1056.04443359375"
"111.0";"973.0587158203125"
"112.0";"967.4533081054688"
"113.0";"989.6199340820312"
"114.0";"1024.965576171875"
"115.0";"989.8084106445312"
"116.0";"975.9069213867188"
"117.0";"879.0595092773438"
"118.0";"942.9730224609375"
"119.0";"994.4555053710938"
"120.0";"1172.482177734375"
"121.0";"892.94970703125"
"122.0";"1031.000244140625"
"123.0";"917.5841064453125"
"124.0";"940.6224975585938"
"125.0";"976.2691040039062"
"126.0";"963.8922119140625"
"127.0";"1073.443603515625"
"128.0";"960.8712768554688"
"129.0";"1027.471435546875"
"130.0";"1063.1563720703125"
"131.0";"1095.263916015625"
"132.0";"1038.6373291015625"
"133.0";"1104.51025390625"
"134.0";"1146.3858642578125"
"135.0";"1234.1072998046875"
"136.0";"1013.3848876953125"
"137.0";"1089.5439453125"
"138.0";"1126.1953125"
"139.0";"1175.5509033203125"
"140.0";"1045.0531005859375"
