Sample:float;Data:float
"0.0";"1918.642822265625"
"1.0";"1995.0"
"2.0";"1900.479736328125"
"3.0";"1819.24853515625"
"4.0";"1925.987548828125"
"5.0";"1996.097900390625"
"6.0";"1991.56005859375"
"7.0";"1979.1456298828125"
"8.0";"1965.763427734375"
"9.0";"2024.788330078125"
"10.0";"1980.577392578125"
"11.0";"2033.89892578125"
"12.0";"1977.939208984375"
"13.0";"2091.770263671875"
"14.0";"1972.269287109375"
"15.0";"1982.035400390625"
"16.0";"2012.6221923828125"
"17.0";"1993.15771484375"
"18.0";"2009.7764892578125"
"19.0";"1893.943359375"
"20.0";"1965.9327392578125"
"21.0";"1976.3367919921875"
"22.0";"1995.867919921875"
"23.0";"2005.271240234375"
"24.0";"2020.1988525390625"
"25.0";"1855.5675048828125"
"26.0";"2022.8402099609375"
"27.0";"2022.8402099609375"
"28.0";"1980.681884765625"
"29.0";"1880.4154052734375"
"30.0";"1946.014404296875"
"31.0";"1992.3284912109375"
"32.0";"2054.16455078125"
"33.0";"2038.648193359375"
"34.0";"2000.572998046875"
"35.0";"2000.1903076171875"
"36.0";"2042.68798828125"
"37.0";"2035.1385498046875"
"38.0";"2058.35302734375"
"39.0";"2041.035888671875"
"40.0";"2074.8720703125"
"41.0";"2045.419921875"
"42.0";"2056.70849609375"
"43.0";"2034.6568603515625"
"44.0";"2106.910888671875"
"45.0";"2028.322021484375"
"46.0";"1971.0504150390625"
"47.0";"2074.27197265625"
"48.0";"2057.126953125"
"49.0";"1913.964599609375"
"50.0";"1999.45361328125"
"51.0";"2022.8818359375"
"52.0";"2025.322265625"
"53.0";"1927.1129150390625"
"54.0";"1953.0970458984375"
"55.0";"1977.7957763671875"
"56.0";"2029.1700439453125"
"57.0";"2024.1590576171875"
"58.0";"2042.84326171875"
"59.0";"2002.769287109375"
"60.0";"2025.7940673828125"
"61.0";"2122.260986328125"
"62.0";"2047.0859375"
"63.0";"2026.804931640625"
"64.0";"2073.414306640625"
"65.0";"2040.2188720703125"
"66.0";"2001.1802978515625"
"67.0";"2039.071533203125"
"68.0";"2147.029296875"
"69.0";"2049.82763671875"
"70.0";"1990.0556640625"
"71.0";"1933.788330078125"
"72.0";"2039.97509765625"
"73.0";"1962.2772216796875"
"74.0";"1979.6214599609375"
"75.0";"1979.6270751953125"
"76.0";"1968.220947265625"
"77.0";"1891.66748046875"
"78.0";"1916.898681640625"
"79.0";"2042.33056640625"
"80.0";"1993.290771484375"
"81.0";"1948.75537109375"
"82.0";"1967.878173828125"
"83.0";"2063.567626953125"
"84.0";"2104.552734375"
"85.0";"2066.40234375"
"86.0";"1945.268310546875"
"87.0";"2020.4307861328125"
"88.0";"2025.385009765625"
"89.0";"2100.1005859375"
"90.0";"1957.036376953125"
"91.0";"1875.8621826171875"
"92.0";"2068.69580078125"
"93.0";"2093.779296875"
"94.0";"2127.01220703125"
"95.0";"1881.9676513671875"
"96.0";"1889.77685546875"
"97.0";"2026.432861328125"
"98.0";"2021.062255859375"
"99.0";"1902.5020751953125"
"100.0";"1902.98193359375"
"101.0";"2000.3829345703125"
"102.0";"1925.8448486328125"
"103.0";"1809.261474609375"
"104.0";"1871.9873046875"
"105.0";"1938.881103515625"
"106.0";"2109.478271484375"
"107.0";"1914.931396484375"
"108.0";"1839.2825927734375"
"109.0";"1888.099365234375"
"110.0";"2079.06787109375"
"111.0";"2024.191162109375"
"112.0";"2032.9114990234375"
"113.0";"1944.047119140625"
"114.0";"1986.9315185546875"
"115.0";"1962.539794921875"
"116.0";"1958.47216796875"
"117.0";"1927.308349609375"
"118.0";"2101.78173828125"
"119.0";"1866.5284423828125"
"120.0";"1888.219482421875"
"121.0";"1928.98291015625"
"122.0";"1928.98291015625"
"123.0";"1889.8035888671875"
"124.0";"2063.882080078125"
"125.0";"1837.588134765625"
"126.0";"1827.5423583984375"
"127.0";"1899.6839599609375"
"128.0";"2028.2462158203125"
"129.0";"1982.479736328125"
"130.0";"1851.77099609375"
"131.0";"2021.90283203125"
"132.0";"2115.48095703125"
"133.0";"1903.0322265625"
"134.0";"2023.854248046875"
"135.0";"2069.16943359375"
"136.0";"2080.21728515625"
"137.0";"1964.26416015625"
"138.0";"1978.9058837890625"
"139.0";"2196.2216796875"
"140.0";"1926.177978515625"
"141.0";"1918.9725341796875"
"142.0";"1986.057861328125"
"143.0";"2146.4365234375"
"144.0";"1972.4605712890625"
"145.0";"2007.466064453125"
"146.0";"1889.0030517578125"
"147.0";"1943.39404296875"
"148.0";"2092.97900390625"
"149.0";"1929.7176513671875"
"150.0";"1847.380126953125"
"151.0";"1789.958251953125"
"152.0";"1973.830322265625"
"153.0";"2023.9891357421875"
"154.0";"1823.4205322265625"
"155.0";"1893.13232421875"
"156.0";"2089.6533203125"
"157.0";"1999.7032470703125"
"158.0";"1917.282958984375"
"159.0";"2054.8798828125"
"160.0";"2055.526123046875"
"161.0";"1990.4013671875"
"162.0";"2030.8043212890625"
"163.0";"2216.6005859375"
"164.0";"1921.561767578125"
"165.0";"1854.939453125"
"166.0";"1983.463623046875"
"167.0";"2101.24609375"
"168.0";"1998.1220703125"
"169.0";"2208.969482421875"
"170.0";"1827.825927734375"
"171.0";"1811.1685791015625"
"172.0";"1744.1072998046875"
"173.0";"2254.5537109375"
"174.0";"2093.916259765625"
"175.0";"1575.3978271484375"
"176.0";"1825.246337890625"
"177.0";"2215.79443359375"
"178.0";"2100.4599609375"
"179.0";"1823.6004638671875"
"180.0";"1921.109619140625"
"181.0";"1939.0513916015625"
"182.0";"2099.46337890625"
"183.0";"2020.8118896484375"
"184.0";"1972.958740234375"
"185.0";"2043.26318359375"
"186.0";"1980.950439453125"
"187.0";"2047.932373046875"
"188.0";"2015.376220703125"
"189.0";"2030.685791015625"
"190.0";"2096.611328125"
"191.0";"2041.5361328125"
"192.0";"2132.3544921875"
"193.0";"2046.58740234375"
"194.0";"2014.747802734375"
"195.0";"2021.142822265625"
"196.0";"1996.6453857421875"
"197.0";"1949.80419921875"
"198.0";"2067.84033203125"
"199.0";"1988.9544677734375"
"200.0";"1896.9658203125"
"201.0";"1936.741455078125"
"202.0";"2027.350830078125"
"203.0";"1995.458984375"
"204.0";"1866.357177734375"
"205.0";"1968.447021484375"
"206.0";"2106.8037109375"
"207.0";"1998.5135498046875"
"208.0";"1977.616455078125"
"209.0";"1982.002197265625"
"210.0";"2085.202392578125"
"211.0";"2088.469482421875"
"212.0";"2013.0350341796875"
"213.0";"2036.841064453125"
"214.0";"2065.12548828125"
"215.0";"2024.55078125"
"216.0";"2057.252197265625"
"217.0";"2051.375244140625"
"218.0";"2057.28369140625"
"219.0";"2058.795654296875"
"220.0";"2009.7613525390625"
"221.0";"1950.785400390625"
"222.0";"1961.7598876953125"
"223.0";"2032.5455322265625"
"224.0";"2010.249755859375"
"225.0";"1917.7261962890625"
"226.0";"1940.316162109375"
"227.0";"1974.2447509765625"
"228.0";"1951.8841552734375"
"229.0";"1953.7830810546875"
"230.0";"1880.835205078125"
"231.0";"2068.382080078125"
"232.0";"2058.87890625"
"233.0";"2000.104248046875"
"234.0";"1979.969482421875"
"235.0";"2040.5037841796875"
"236.0";"2129.2158203125"
"237.0";"1972.2332763671875"
"238.0";"1933.51953125"
"239.0";"1916.008056640625"
"240.0";"2064.419921875"
"241.0";"2046.907470703125"
"242.0";"2063.8408203125"
"243.0";"1885.9534912109375"
"244.0";"1995.15625"
"245.0";"1948.6011962890625"
"246.0";"2020.9697265625"
"247.0";"1966.7198486328125"
"248.0";"1860.353759765625"
"249.0";"1964.71826171875"
"250.0";"1992.9959716796875"
"251.0";"1950.681884765625"
"252.0";"1853.7305908203125"
"253.0";"1846.798583984375"
"254.0";"2012.9918212890625"
"255.0";"1900.8837890625"
"256.0";"1937.84228515625"
"257.0";"1908.930419921875"
"258.0";"2016.2381591796875"
"259.0";"1985.3643798828125"
"260.0";"2024.095703125"
"261.0";"1906.123779296875"
"262.0";"1930.1639404296875"
"263.0";"1962.946533203125"
"264.0";"2100.022705078125"
"265.0";"2026.4267578125"
"266.0";"1944.842529296875"
"267.0";"1937.4404296875"
"268.0";"1990.9747314453125"
"269.0";"1969.504150390625"
"270.0";"1975.4324951171875"
"271.0";"1987.810302734375"
"272.0";"1987.810302734375"
"273.0";"1944.1407470703125"
"274.0";"1890.0498046875"
"275.0";"1910.069091796875"
"276.0";"2003.2369384765625"
"277.0";"1984.8404541015625"
"278.0";"1986.5418701171875"
"279.0";"1829.6278076171875"
"280.0";"1934.523681640625"
"281.0";"1980.6695556640625"
"282.0";"2092.232177734375"
"283.0";"2041.824951171875"
"284.0";"2051.344482421875"
"285.0";"1907.80908203125"
"286.0";"1951.7357177734375"
"287.0";"2033.2940673828125"
"288.0";"2134.214599609375"
"289.0";"1899.14990234375"
"290.0";"1934.0311279296875"
"291.0";"2022.4140625"
"292.0";"2028.288330078125"
"293.0";"1968.316162109375"
"294.0";"2024.0958251953125"
"295.0";"1981.5867919921875"
"296.0";"2007.0780029296875"
"297.0";"1920.3580322265625"
"298.0";"1945.1881103515625"
"299.0";"2018.70361328125"
"300.0";"1945.968994140625"
"301.0";"1862.798095703125"
"302.0";"1752.0714111328125"
"303.0";"1966.9150390625"
"304.0";"2025.6181640625"
"305.0";"1935.6298828125"
"306.0";"1936.3681640625"
"307.0";"2023.679443359375"
"308.0";"2086.35546875"
"309.0";"1957.103271484375"
"310.0";"1981.3372802734375"
"311.0";"2090.27880859375"
"312.0";"2036.9454345703125"
"313.0";"1969.462646484375"
"314.0";"1977.4385986328125"
"315.0";"2063.351806640625"
"316.0";"1950.9510498046875"
"317.0";"1950.9510498046875"
"318.0";"2023.3365478515625"
"319.0";"2031.831787109375"
"320.0";"1881.6669921875"
"321.0";"1896.4361572265625"
"322.0";"2043.3577880859375"
"323.0";"2040.4962158203125"
"324.0";"1868.49365234375"
"325.0";"1883.15185546875"
"326.0";"1792.8311767578125"
"327.0";"2067.614990234375"
"328.0";"1926.6822509765625"
"329.0";"1837.908935546875"
"330.0";"1959.9788818359375"
"331.0";"2075.05859375"
"332.0";"2129.192138671875"
"333.0";"1972.87939453125"
"334.0";"1977.95703125"
"335.0";"2017.504638671875"
"336.0";"2026.027587890625"
"337.0";"2034.382080078125"
"338.0";"2077.993408203125"
"339.0";"2002.289794921875"
"340.0";"2030.028564453125"
"341.0";"1990.25732421875"
"342.0";"2126.095703125"
"343.0";"2076.967529296875"
"344.0";"1990.6866455078125"
"345.0";"1905.872802734375"
"346.0";"2028.72216796875"
"347.0";"2059.275390625"
"348.0";"1977.97119140625"
"349.0";"2025.020263671875"
"350.0";"1995.00830078125"
"351.0";"1935.3836669921875"
"352.0";"1930.2880859375"
"353.0";"1891.487548828125"
"354.0";"2087.306884765625"
"355.0";"2021.6953125"
"356.0";"1973.0400390625"
"357.0";"1990.0159912109375"
"358.0";"2064.755126953125"
"359.0";"2117.4814453125"
"360.0";"2117.4814453125"
"361.0";"2087.473876953125"
"362.0";"2113.05419921875"
"363.0";"1978.355224609375"
"364.0";"2017.6693115234375"
"365.0";"1951.61669921875"
"366.0";"2125.3369140625"
"367.0";"2125.36962890625"
"368.0";"2013.9124755859375"
"369.0";"2028.423828125"
"370.0";"1948.0460205078125"
"371.0";"1949.4095458984375"
"372.0";"2017.47509765625"
"373.0";"1960.464599609375"
"374.0";"1974.2626953125"
"375.0";"1909.159423828125"
"376.0";"1943.5458984375"
"377.0";"1854.8656005859375"
"378.0";"1925.10400390625"
"379.0";"2029.8822021484375"
"380.0";"1867.7025146484375"
"381.0";"2010.328857421875"
"382.0";"2099.46728515625"
"383.0";"1878.8677978515625"
"384.0";"2069.24267578125"
"385.0";"2220.306884765625"
"386.0";"2158.6875"
"387.0";"1893.830078125"
"388.0";"1983.0919189453125"
"389.0";"1960.1583251953125"
"390.0";"2178.708251953125"
"391.0";"2054.978271484375"
"392.0";"2065.915771484375"
"393.0";"1868.9107666015625"
"394.0";"1992.4864501953125"
"395.0";"1893.7620849609375"
"396.0";"2088.80517578125"
"397.0";"2013.55517578125"
"398.0";"1977.58837890625"
"399.0";"1871.0184326171875"
"400.0";"2019.1263427734375"
"401.0";"2024.208984375"
"402.0";"1825.391357421875"
"403.0";"1831.6107177734375"
"404.0";"1923.6483154296875"
"405.0";"1958.119384765625"
"406.0";"1808.02392578125"
"407.0";"1972.010498046875"
"408.0";"2048.638671875"
"409.0";"1931.5789794921875"
"410.0";"1985.5821533203125"
"411.0";"2006.530517578125"
"412.0";"2002.088623046875"
"413.0";"2045.802734375"
"414.0";"1979.516845703125"
"415.0";"1984.790771484375"
"416.0";"1964.22705078125"
"417.0";"2005.403076171875"
"418.0";"1878.86865234375"
