Sample:float;Data:float
"0.0";"0.5796293020248413"
"1.0";"1.1961345672607422"
"2.0";"1.4403743743896484"
"3.0";"0.20681443810462952"
"4.0";"0.18665440380573273"
"5.0";"0.31607818603515625"
"6.0";"0.07337760925292969"
"7.0";"-0.24648919701576233"
"8.0";"-0.24648919701576233"
"9.0";"-0.4638112485408783"
"10.0";"-0.40393194556236267"
"11.0";"-0.627142608165741"
"12.0";"-0.7768217921257019"
"13.0";"-1.2329107522964478"
"14.0";"-1.050851821899414"
"15.0";"-1.2933546304702759"
"16.0";"-1.3849703073501587"
"17.0";"-1.1684335470199585"
"18.0";"-1.4056644439697266"
"19.0";"-1.8215745687484741"
"20.0";"-1.7563579082489014"
"21.0";"-2.1541149616241455"
"22.0";"-2.240016222000122"
"23.0";"-2.666543960571289"
"24.0";"-2.6836414337158203"
"25.0";"-2.6836414337158203"
"26.0";"-2.9400367736816406"
"27.0";"-2.891132354736328"
"28.0";"-2.9251391887664795"
"29.0";"-3.035567045211792"
"30.0";"-3.0884628295898438"
"31.0";"-3.3357150554656982"
"32.0";"-3.3972599506378174"
"33.0";"-3.449679136276245"
"34.0";"-3.739245653152466"
"35.0";"-4.073646545410156"
"36.0";"-3.8733444213867188"
"37.0";"-4.503877639770508"
"38.0";"-4.984102249145508"
"39.0";"-4.699697971343994"
"40.0";"-4.870358943939209"
"41.0";"-5.266056060791016"
"42.0";"-5.6923394203186035"
"43.0";"-5.395394802093506"
"44.0";"-5.8597412109375"
"45.0";"-6.01377534866333"
"46.0";"-6.07036018371582"
"47.0";"-5.894794464111328"
"48.0";"-5.976503849029541"
"49.0";"-5.896928787231445"
"50.0";"-5.925119400024414"
"51.0";"-5.476321697235107"
"52.0";"-5.476321697235107"
"53.0";"-5.519226551055908"
"54.0";"-5.309722900390625"
"55.0";"-5.246457576751709"
"56.0";"-5.158722400665283"
"57.0";"-5.060877323150635"
"58.0";"-4.846767425537109"
"59.0";"-4.725945949554443"
"60.0";"-4.512199401855469"
"61.0";"-4.6146368980407715"
"62.0";"-3.9187119007110596"
"63.0";"-3.948416233062744"
"64.0";"-3.9485251903533936"
