0.0;-74.58071899414062
1.0;-166.65621948242188
2.0;99.55853271484375
3.0;-33.2469482421875
4.0;111.31317138671875
5.0;-156.47256469726562
6.0;-70.36610412597656
7.0;-23.447601318359375
8.0;42.462677001953125
9.0;-87.41297912597656
10.0;22.524139404296875
11.0;-122.49758911132812
12.0;-98.83108520507812
13.0;-265.8217468261719
14.0;-47.34417724609375
15.0;-47.34417724609375
16.0;-158.99786376953125
17.0;-81.4395751953125
18.0;63.14178466796875
19.0;-8.19232177734375
20.0;-0.386962890625
21.0;97.105224609375
22.0;103.825927734375
23.0;43.66143798828125
24.0;151.23876953125
25.0;16.66204833984375
26.0;92.73681640625
27.0;44.54693603515625
28.0;57.452392578125
29.0;79.80487060546875
30.0;-5.71588134765625
31.0;86.7984619140625
32.0;34.7147216796875
33.0;31.42852783203125
34.0;-50.05242919921875
35.0;60.90869140625
36.0;32.85809326171875
37.0;273.243896484375
38.0;-85.656982421875
39.0;-51.99847412109375
40.0;-44.80517578125
41.0;214.26364135742188
42.0;27.451934814453125
43.0;214.25611877441406
44.0;-48.7239990234375
45.0;62.80131530761719
46.0;131.45571899414062
47.0;59.85651397705078
48.0;-4.345024108886719
49.0;117.00839233398438
50.0;79.23609161376953
51.0;20.068809509277344
52.0;-37.84169006347656
53.0;175.5005340576172
54.0;91.394287109375
55.0;207.86322021484375
56.0;5.83587646484375
57.0;17.096771240234375
58.0;81.238037109375
59.0;80.93719482421875
60.0;55.48077392578125
61.0;87.00372314453125
62.0;-85.101806640625
63.0;-43.95440673828125
64.0;-34.6455078125
65.0;2.634765625
66.0;-74.6064453125
67.0;-58.10516357421875
68.0;-141.3184814453125
69.0;-195.942626953125
70.0;-152.14776611328125
71.0;-119.9925537109375
72.0;-123.10821533203125
73.0;-111.045654296875
74.0;-78.96749877929688
75.0;-18.90716552734375
76.0;-19.320831298828125
77.0;-53.44671630859375
78.0;-15.138336181640625
79.0;-102.56578063964844
80.0;-161.66749572753906
81.0;-46.34296417236328
82.0;-31.445045471191406
83.0;-69.20620727539062
84.0;-116.37193298339844
85.0;-127.80888366699219
86.0;-131.32827758789062
87.0;-108.44790649414062
88.0;-109.7386474609375
89.0;-144.00405883789062
90.0;-89.222412109375
91.0;0.60302734375
92.0;52.6688232421875
93.0;-110.4830322265625
94.0;-15.07330322265625
95.0;24.278076171875
96.0;148.81036376953125
97.0;79.1556396484375
98.0;57.83978271484375
99.0;144.85107421875
100.0;158.7183837890625
101.0;118.8701171875
102.0;152.1171875
103.0;120.9747314453125
104.0;74.32623291015625
105.0;48.705810546875
106.0;124.1024169921875
107.0;106.43670654296875
108.0;73.8228759765625
109.0;76.32196044921875
110.0;49.16937255859375
111.0;99.06787109375
112.0;39.270263671875
113.0;21.70660400390625
114.0;90.60562133789062
115.0;69.83392333984375
116.0;84.77200317382812
117.0;25.741851806640625
118.0;107.99905395507812
119.0;42.384796142578125
120.0;74.17507934570312
121.0;-23.402175903320312
122.0;10.990097045898438
123.0;84.87799072265625
124.0;80.8686752319336
125.0;-3.7042388916015625
126.0;24.148303985595703
127.0;93.98100280761719
128.0;131.85653686523438
129.0;39.139984130859375
130.0;52.80226135253906
131.0;133.781982421875
132.0;110.4976806640625
133.0;107.5247802734375
134.0;100.66424560546875
135.0;-10.01409912109375
136.0;-57.38909912109375
137.0;-32.87872314453125
138.0;49.15966796875
139.0;-77.96148681640625
140.0;-121.71893310546875
141.0;-108.10009765625
142.0;-50.9600830078125
143.0;-154.0791015625
144.0;-148.046142578125
145.0;-146.507568359375
146.0;-50.7215576171875
147.0;-70.9261474609375
148.0;-106.1353759765625
149.0;-119.9605712890625
150.0;-5.46234130859375
151.0;-18.029693603515625
152.0;25.872161865234375
153.0;-91.44398498535156
154.0;-16.560707092285156
155.0;-73.0987319946289
156.0;-45.18867111206055
157.0;-23.07103729248047
158.0;-105.70772552490234
159.0;-4.876708984375
160.0;-21.17340087890625
161.0;-154.05703735351562
162.0;-40.381683349609375
163.0;-164.84121704101562
164.0;-235.24813842773438
165.0;-14.0614013671875
166.0;11.1365966796875
167.0;92.0654296875
168.0;-137.4620361328125
169.0;-43.56829833984375
170.0;152.144775390625
171.0;137.95843505859375
172.0;-11.35552978515625
173.0;97.0391845703125
174.0;104.67364501953125
175.0;88.57794189453125
176.0;-6.7613525390625
177.0;106.60064697265625
178.0;38.95831298828125
179.0;137.582275390625
180.0;-62.1044921875
181.0;8.58880615234375
182.0;-2.5230712890625
183.0;87.0362548828125
184.0;6.9390869140625
185.0;155.20758056640625
186.0;-51.67950439453125
187.0;-32.287353515625
188.0;-57.23779296875
189.0;208.97088623046875
190.0;56.94378662109375
191.0;46.099517822265625
192.0;58.400787353515625
193.0;103.47811889648438
194.0;-32.267120361328125
195.0;103.9427490234375
196.0;80.22543334960938
197.0;55.70623016357422
198.0;29.5400390625
199.0;106.30732727050781
200.0;-34.65687561035156
201.0;94.41273498535156
202.0;91.75030517578125
203.0;104.33128356933594
204.0;12.046112060546875
205.0;100.1409912109375
206.0;117.48138427734375
207.0;106.580810546875
208.0;142.0572509765625
209.0;-40.34381103515625
210.0;103.45086669921875
211.0;118.29608154296875
212.0;32.769775390625
213.0;-85.22119140625
214.0;16.20928955078125
215.0;-6.54205322265625
216.0;-71.07891845703125
217.0;-100.84625244140625
218.0;-20.81402587890625
219.0;-188.0093994140625
220.0;-236.64410400390625
221.0;-100.34619140625
222.0;-72.88299560546875
223.0;-152.94451904296875
224.0;-118.35641479492188
225.0;-22.9490966796875
226.0;-41.708770751953125
227.0;-95.7860107421875
228.0;-20.30877685546875
229.0;-88.26554870605469
230.0;-77.25849151611328
231.0;-132.47796630859375
232.0;-68.71497344970703
233.0;-16.568084716796875
234.0;-137.95819091796875
235.0;-161.05126953125
236.0;79.83441162109375
237.0;-152.1573486328125
238.0;-166.56475830078125
239.0;-169.65414428710938
240.0;22.783203125
241.0;-36.12554931640625
242.0;-16.7156982421875
243.0;-40.52716064453125
244.0;-14.3370361328125
245.0;-76.46563720703125
246.0;155.28509521484375
247.0;134.39508056640625
248.0;107.35211181640625
249.0;61.38897705078125
250.0;116.820556640625
251.0;258.25421142578125
252.0;84.30950927734375
253.0;164.6983642578125
254.0;131.06060791015625
255.0;105.40380859375
256.0;74.28253173828125
257.0;11.31982421875
258.0;130.02508544921875
259.0;56.7330322265625
260.0;20.03753662109375
261.0;66.97613525390625
262.0;83.126953125
263.0;209.37359619140625
264.0;-59.45849609375
265.0;-20.852294921875
266.0;-64.01165771484375
267.0;212.45126342773438
