Sample:float;Data:float
"0.0";"1665.5322265625"
"1.0";"1713.3291015625"
"2.0";"1793.849365234375"
"3.0";"1729.080322265625"
"4.0";"1686.0035400390625"
"5.0";"1719.5003662109375"
"6.0";"1814.5169677734375"
"7.0";"1795.225341796875"
"8.0";"1710.9075927734375"
"9.0";"1773.6751708984375"
"10.0";"1858.7716064453125"
"11.0";"1859.8702392578125"
"12.0";"1863.0380859375"
"13.0";"1956.4559326171875"
"14.0";"2055.15576171875"
"15.0";"2110.87841796875"
"16.0";"1969.83154296875"
"17.0";"1909.808837890625"
"18.0";"1786.086181640625"
"19.0";"1890.159423828125"
"20.0";"2095.22314453125"
"21.0";"2094.181640625"
"22.0";"1881.34326171875"
"23.0";"1839.5703125"
"24.0";"1926.6220703125"
"25.0";"1958.41748046875"
"26.0";"1931.380126953125"
"27.0";"2009.6236572265625"
"28.0";"2009.495361328125"
"29.0";"1960.3218994140625"
"30.0";"1921.0133056640625"
"31.0";"1859.2310791015625"
"32.0";"1751.982177734375"
"33.0";"1699.718994140625"
"34.0";"1763.923583984375"
"35.0";"1781.09228515625"
"36.0";"1682.5888671875"
"37.0";"1562.6353759765625"
"38.0";"1707.2635498046875"
"39.0";"1732.972900390625"
"40.0";"1675.9083251953125"
"41.0";"1627.9534912109375"
"42.0";"1655.036376953125"
"43.0";"1700.3477783203125"
"44.0";"1738.8087158203125"
"45.0";"1727.1317138671875"
"46.0";"1687.3099365234375"
"47.0";"1715.884521484375"
"48.0";"1837.996826171875"
"49.0";"1783.751708984375"
"50.0";"1756.04833984375"
"51.0";"1783.978515625"
"52.0";"1913.1846923828125"
"53.0";"1773.72216796875"
"54.0";"1735.405517578125"
"55.0";"1792.621826171875"
"56.0";"1859.1053466796875"
"57.0";"1852.4798583984375"
"58.0";"1840.5521240234375"
"59.0";"1861.00048828125"
"60.0";"1887.5325927734375"
"61.0";"1803.209716796875"
"62.0";"1885.9683837890625"
"63.0";"1944.571533203125"
"64.0";"1900.4517822265625"
"65.0";"1818.123779296875"
"66.0";"1818.015380859375"
"67.0";"1800.948486328125"
"68.0";"1831.7789306640625"
"69.0";"1713.58154296875"
"70.0";"1862.1136474609375"
"71.0";"1726.73828125"
"72.0";"1664.9525146484375"
"73.0";"1682.3350830078125"
"74.0";"1751.7784423828125"
"75.0";"1713.261962890625"
"76.0";"1763.151611328125"
"77.0";"1707.1302490234375"
"78.0";"1644.0517578125"
"79.0";"1682.9111328125"
"80.0";"1802.9761962890625"
"81.0";"1740.75634765625"
"82.0";"1712.430908203125"
"83.0";"1738.6007080078125"
"84.0";"1763.08251953125"
"85.0";"1868.6265869140625"
"86.0";"1835.378173828125"
"87.0";"1867.70458984375"
"88.0";"1871.825439453125"
"89.0";"1996.974609375"
"90.0";"1997.95751953125"
"91.0";"1975.532470703125"
"92.0";"2009.360595703125"
"93.0";"1994.26123046875"
"94.0";"1915.54736328125"
"95.0";"1885.44970703125"
"96.0";"2014.71240234375"
"97.0";"2119.818603515625"
"98.0";"1888.087890625"
"99.0";"1769.6513671875"
"100.0";"1826.9166259765625"
"101.0";"1978.6092529296875"
"102.0";"1933.3359375"
"103.0";"1898.8369140625"
"104.0";"1838.3536376953125"
"105.0";"1740.317138671875"
"106.0";"1695.2674560546875"
"107.0";"1618.238037109375"
"108.0";"1570.6915283203125"
"109.0";"1634.0762939453125"
"110.0";"1630.60009765625"
"111.0";"1573.870361328125"
"112.0";"1632.2349853515625"
"113.0";"1541.660400390625"
"114.0";"1529.4298095703125"
"115.0";"1517.305908203125"
"116.0";"1662.9677734375"
"117.0";"1636.850830078125"
"118.0";"1742.314208984375"
"119.0";"1589.898193359375"
"120.0";"1676.3565673828125"
"121.0";"1680.62939453125"
"122.0";"1807.117919921875"
"123.0";"1751.204345703125"
"124.0";"1701.40625"
"125.0";"1663.99853515625"
"126.0";"1763.64892578125"
"127.0";"1787.095458984375"
"128.0";"1815.71142578125"
"129.0";"1799.7734375"
"130.0";"1571.646484375"
"131.0";"1834.902587890625"
"132.0";"1909.2269287109375"
"133.0";"1936.6051025390625"
"134.0";"1722.8272705078125"
"135.0";"1820.0634765625"
"136.0";"1770.2947998046875"
"137.0";"1852.58154296875"
"138.0";"1940.5849609375"
"139.0";"1963.5523681640625"
"140.0";"1629.469482421875"
"141.0";"1707.07958984375"
"142.0";"1744.479248046875"
"143.0";"1897.314208984375"
"144.0";"1754.730712890625"
"145.0";"1791.3475341796875"
"146.0";"1559.928955078125"
"147.0";"1638.7813720703125"
"148.0";"1627.4078369140625"
"149.0";"1855.1771240234375"
"150.0";"1728.760009765625"
"151.0";"1702.490966796875"
"152.0";"1647.209716796875"
"153.0";"1714.1136474609375"
"154.0";"1703.656982421875"
"155.0";"1813.751708984375"
"156.0";"1796.1685791015625"
"157.0";"1674.3905029296875"
"158.0";"1632.0045166015625"
"159.0";"1848.159912109375"
"160.0";"1881.377685546875"
"161.0";"1904.330078125"
"162.0";"1727.5447998046875"
"163.0";"1900.29638671875"
"164.0";"1955.56982421875"
"165.0";"2007.751953125"
"166.0";"1871.1607666015625"
"167.0";"1908.68310546875"
"168.0";"1880.9169921875"
"169.0";"2006.6015625"
"170.0";"2011.009765625"
"171.0";"1874.3084716796875"
"172.0";"1667.11669921875"
"173.0";"1890.1959228515625"
"174.0";"2060.106689453125"
"175.0";"2124.57275390625"
"176.0";"1967.6185302734375"
"177.0";"1859.1680908203125"
"178.0";"1854.8497314453125"
"179.0";"2113.1064453125"
"180.0";"2111.6396484375"
"181.0";"1731.8587646484375"
"182.0";"1802.143310546875"
"183.0";"1841.737060546875"
"184.0";"1936.009033203125"
"185.0";"1533.04052734375"
"186.0";"1660.061279296875"
"187.0";"1822.809326171875"
"188.0";"1817.49072265625"
"189.0";"1620.302490234375"
"190.0";"1542.665283203125"
"191.0";"1746.6402587890625"
"192.0";"1715.019775390625"
"193.0";"1707.2017822265625"
"194.0";"1669.8973388671875"
"195.0";"1782.198974609375"
"196.0";"1765.4317626953125"
"197.0";"1714.0166015625"
"198.0";"1712.759521484375"
"199.0";"1872.025146484375"
"200.0";"1755.906005859375"
"201.0";"1691.8675537109375"
"202.0";"1830.202392578125"
"203.0";"1816.5130615234375"
"204.0";"1808.593505859375"
"205.0";"1759.8837890625"
"206.0";"1846.3096923828125"
"207.0";"1844.590087890625"
"208.0";"1806.72216796875"
"209.0";"1750.4215087890625"
"210.0";"1849.8714599609375"
"211.0";"1887.499755859375"
"212.0";"1918.173095703125"
"213.0";"1812.46142578125"
"214.0";"1813.9619140625"
"215.0";"1850.471435546875"
"216.0";"1936.4071044921875"
"217.0";"1846.0706787109375"
"218.0";"1812.986572265625"
"219.0";"1821.2786865234375"
"220.0";"1605.1258544921875"
"221.0";"1722.41455078125"
"222.0";"1849.386474609375"
"223.0";"1775.12744140625"
"224.0";"1748.3604736328125"
"225.0";"1632.97119140625"
"226.0";"1672.369140625"
"227.0";"1651.5633544921875"
"228.0";"1802.4559326171875"
"229.0";"1764.730224609375"
"230.0";"1692.1123046875"
"231.0";"1658.0972900390625"
"232.0";"1738.401123046875"
"233.0";"1843.6402587890625"
"234.0";"1782.193359375"
"235.0";"1788.439697265625"
"236.0";"1879.927734375"
"237.0";"1868.5546875"
"238.0";"1766.37939453125"
"239.0";"1871.690673828125"
"240.0";"1887.56640625"
"241.0";"2018.0244140625"
"242.0";"1923.133544921875"
"243.0";"2077.45166015625"
"244.0";"2026.72998046875"
"245.0";"1935.4814453125"
"246.0";"1776.048583984375"
"247.0";"1881.890625"
"248.0";"2062.199951171875"
"249.0";"1992.15478515625"
"250.0";"1847.00927734375"
"251.0";"1926.4246826171875"
"252.0";"1983.8787841796875"
"253.0";"1940.731201171875"
"254.0";"1874.49560546875"
"255.0";"1915.5390625"
"256.0";"1725.67138671875"
"257.0";"1641.1712646484375"
"258.0";"1626.42333984375"
"259.0";"1688.8782958984375"
"260.0";"1656.9464111328125"
"261.0";"1624.164306640625"
"262.0";"1587.176513671875"
"263.0";"1493.9456787109375"
"264.0";"1641.087158203125"
"265.0";"1636.066162109375"
"266.0";"1601.859130859375"
"267.0";"1683.3828125"
"268.0";"1692.98779296875"
"269.0";"1648.9906005859375"
"270.0";"1616.704345703125"
"271.0";"1697.8485107421875"
"272.0";"1755.72509765625"
"273.0";"1818.30224609375"
"274.0";"1739.352294921875"
"275.0";"1736.31591796875"
"276.0";"1823.271728515625"
"277.0";"1784.4696044921875"
"278.0";"1837.98388671875"
"279.0";"1718.268798828125"
"280.0";"1766.68212890625"
"281.0";"1946.06103515625"
"282.0";"1836.0625"
"283.0";"1720.039794921875"
"284.0";"1704.3316650390625"
"285.0";"1869.5247802734375"
"286.0";"1880.9931640625"
"287.0";"1741.12158203125"
"288.0";"1806.7874755859375"
"289.0";"1807.8421630859375"
"290.0";"1842.9124755859375"
"291.0";"1795.2265625"
"292.0";"1749.870849609375"
"293.0";"1822.558837890625"
"294.0";"1768.692626953125"
"295.0";"1724.717041015625"
"296.0";"1697.2918701171875"
"297.0";"1676.74951171875"
"298.0";"1657.041748046875"
"299.0";"1702.701904296875"
"300.0";"1739.84423828125"
"301.0";"1733.027099609375"
"302.0";"1668.6591796875"
"303.0";"1599.19970703125"
"304.0";"1670.3095703125"
"305.0";"1779.647216796875"
"306.0";"1816.0848388671875"
"307.0";"1792.2518310546875"
"308.0";"1636.968017578125"
"309.0";"1728.728515625"
"310.0";"1835.865478515625"
"311.0";"1804.578125"
"312.0";"1820.0458984375"
"313.0";"1886.679931640625"
"314.0";"2003.237060546875"
"315.0";"1982.531005859375"
"316.0";"2023.90673828125"
"317.0";"1990.128662109375"
"318.0";"1895.961181640625"
"319.0";"1831.2548828125"
"320.0";"1932.470703125"
"321.0";"2021.907958984375"
"322.0";"2005.7362060546875"
"323.0";"1947.3912353515625"
"324.0";"1901.5660400390625"
"325.0";"1956.609375"
"326.0";"2006.0516357421875"
"327.0";"2008.3033447265625"
"328.0";"2002.205322265625"
"329.0";"1981.773681640625"
"330.0";"2000.5523681640625"
"331.0";"1886.085693359375"
"332.0";"1777.091552734375"
"333.0";"1730.9105224609375"
"334.0";"1754.2763671875"
"335.0";"1737.7552490234375"
"336.0";"1734.313720703125"
"337.0";"1732.447509765625"
