Sample:float;Data:float
"0.0";"1002.0206909179688"
"1.0";"930.072265625"
"2.0";"911.26025390625"
"3.0";"905.8748779296875"
"4.0";"935.6845703125"
"5.0";"925.0457763671875"
"6.0";"952.5394287109375"
"7.0";"881.0537719726562"
"8.0";"924.6448364257812"
"9.0";"887.9922485351562"
"10.0";"960.8584594726562"
"11.0";"1051.497314453125"
"12.0";"1136.2845458984375"
"13.0";"919.158447265625"
"14.0";"884.8031005859375"
"15.0";"1005.416015625"
"16.0";"1208.81787109375"
"17.0";"1099.824462890625"
"18.0";"996.00341796875"
"19.0";"1027.4208984375"
"20.0";"1246.40625"
"21.0";"1124.103759765625"
"22.0";"1124.239013671875"
"23.0";"1134.15576171875"
"24.0";"1115.989501953125"
"25.0";"1076.2449951171875"
"26.0";"1121.17041015625"
"27.0";"1104.7060546875"
"28.0";"1114.6826171875"
"29.0";"1052.4815673828125"
"30.0";"1001.9891357421875"
"31.0";"1006.4927368164062"
"32.0";"1122.34765625"
"33.0";"1050.3331298828125"
"34.0";"1072.5137939453125"
"35.0";"921.4000854492188"
"36.0";"941.9476318359375"
"37.0";"961.33349609375"
"38.0";"935.965087890625"
"39.0";"1120.436279296875"
"40.0";"915.5169677734375"
"41.0";"914.154052734375"
"42.0";"947.2369995117188"
"43.0";"1008.582763671875"
"44.0";"952.781494140625"
"45.0";"1167.5042724609375"
"46.0";"946.0192260742188"
"47.0";"984.8408813476562"
"48.0";"850.262939453125"
"49.0";"1014.6325073242188"
"50.0";"999.2044067382812"
"51.0";"1219.01708984375"
"52.0";"846.892333984375"
"53.0";"848.5895385742188"
"54.0";"876.9530029296875"
"55.0";"972.7196655273438"
"56.0";"872.722900390625"
"57.0";"872.8116455078125"
"58.0";"853.9105224609375"
"59.0";"882.9091796875"
"60.0";"794.6337280273438"
"61.0";"864.5057373046875"
"62.0";"894.4527587890625"
"63.0";"880.9804077148438"
"64.0";"931.7333984375"
"65.0";"1015.2010498046875"
"66.0";"1018.9442749023438"
"67.0";"905.2041015625"
"68.0";"952.3235473632812"
"69.0";"1118.1295166015625"
"70.0";"1001.8339233398438"
"71.0";"987.2786865234375"
"72.0";"858.9326171875"
"73.0";"983.8322143554688"
"74.0";"992.3712158203125"
"75.0";"1102.8924560546875"
"76.0";"920.6900024414062"
"77.0";"943.7115478515625"
"78.0";"876.7115478515625"
"79.0";"1023.5498046875"
"80.0";"932.892822265625"
"81.0";"965.9785766601562"
"82.0";"977.647705078125"
"83.0";"981.9344482421875"
"84.0";"1001.8309936523438"
"85.0";"936.7069091796875"
"86.0";"1025.040283203125"
"87.0";"892.3389892578125"
"88.0";"1130.5614013671875"
"89.0";"1152.5289306640625"
"90.0";"1220.7625732421875"
"91.0";"944.2919311523438"
"92.0";"1062.46044921875"
"93.0";"1156.09033203125"
"94.0";"1202.6871337890625"
"95.0";"1100.4967041015625"
"96.0";"1107.44091796875"
"97.0";"1146.4754638671875"
"98.0";"1100.847900390625"
"99.0";"895.2703857421875"
"100.0";"1133.8753662109375"
"101.0";"1183.2958984375"
"102.0";"910.9949951171875"
"103.0";"1131.4774169921875"
"104.0";"1185.318115234375"
"105.0";"1062.1044921875"
"106.0";"977.6053466796875"
"107.0";"1050.3873291015625"
"108.0";"1078.219970703125"
"109.0";"1057.3355712890625"
"110.0";"956.2578125"
"111.0";"992.1438598632812"
"112.0";"1028.233642578125"
"113.0";"974.8941650390625"
"114.0";"984.282958984375"
"115.0";"1026.51953125"
"116.0";"994.5523681640625"
"117.0";"923.7044677734375"
"118.0";"1023.9315185546875"
"119.0";"1012.1167602539062"
"120.0";"1010.2413330078125"
"121.0";"1000.722900390625"
"122.0";"988.01220703125"
"123.0";"1034.49072265625"
"124.0";"1037.3961181640625"
"125.0";"1052.3763427734375"
"126.0";"1007.6656494140625"
"127.0";"1004.3230590820312"
"128.0";"960.302978515625"
"129.0";"947.6080322265625"
"130.0";"944.046142578125"
"131.0";"913.09375"
"132.0";"764.961181640625"
"133.0";"775.58203125"
"134.0";"832.418212890625"
"135.0";"882.8789672851562"
"136.0";"861.4151611328125"
"137.0";"800.5684814453125"
"138.0";"853.2752685546875"
"139.0";"897.2700805664062"
"140.0";"944.3333740234375"
"141.0";"898.1243286132812"
"142.0";"1011.8743896484375"
"143.0";"944.716064453125"
"144.0";"866.2938232421875"
"145.0";"866.2938232421875"
"146.0";"955.1586303710938"
"147.0";"937.9959716796875"
"148.0";"953.6756591796875"
"149.0";"869.44140625"
"150.0";"904.5770263671875"
"151.0";"898.0433349609375"
"152.0";"915.3685302734375"
"153.0";"945.6000366210938"
"154.0";"942.1864013671875"
"155.0";"923.1370849609375"
"156.0";"927.3845825195312"
"157.0";"925.9928588867188"
"158.0";"892.2886962890625"
"159.0";"994.8389892578125"
"160.0";"979.8597412109375"
"161.0";"912.7957153320312"
"162.0";"938.3506469726562"
"163.0";"1027.56494140625"
"164.0";"981.2861938476562"
"165.0";"1043.351318359375"
"166.0";"1116.41455078125"
"167.0";"1069.126953125"
"168.0";"1090.338623046875"
"169.0";"1123.6688232421875"
"170.0";"1145.177490234375"
"171.0";"1121.677490234375"
"172.0";"1161.1131591796875"
"173.0";"1091.44189453125"
"174.0";"1154.72412109375"
"175.0";"1079.7435302734375"
"176.0";"1079.6920166015625"
"177.0";"1062.41748046875"
"178.0";"1063.639404296875"
"179.0";"1104.4976806640625"
"180.0";"1036.3065185546875"
"181.0";"1044.892578125"
"182.0";"1054.4200439453125"
"183.0";"968.8651123046875"
"184.0";"964.9853515625"
"185.0";"963.063232421875"
