Sample:float;Data:float
"0.0";"-196.85006713867188"
"1.0";"-171.447509765625"
"2.0";"-184.0809326171875"
"3.0";"-155.92596435546875"
"4.0";"-176.05621337890625"
"5.0";"-204.51730346679688"
"6.0";"-213.218505859375"
"7.0";"-181.09530639648438"
"8.0";"-172.24093627929688"
"9.0";"-100.79034423828125"
"10.0";"-172.19113159179688"
"11.0";"-182.396240234375"
"12.0";"-128.57460021972656"
"13.0";"-154.32249450683594"
"14.0";"-178.4340362548828"
"15.0";"-183.0085906982422"
"16.0";"-71.26010131835938"
"17.0";"-98.78428649902344"
"18.0";"-72.7698745727539"
"19.0";"-72.74321746826172"
"20.0";"-29.80893325805664"
"21.0";"-21.871017456054688"
"22.0";"1.9056243896484375"
"23.0";"25.443817138671875"
"24.0";"131.7561492919922"
"25.0";"132.17510986328125"
"26.0";"72.39907836914062"
"27.0";"72.52362060546875"
"28.0";"152.3499755859375"
"29.0";"169.9376220703125"
"30.0";"178.7900390625"
"31.0";"125.287109375"
"32.0";"92.0677490234375"
"33.0";"195.413330078125"
"34.0";"107.17193603515625"
"35.0";"108.75006103515625"
"36.0";"157.22845458984375"
"37.0";"224.0362548828125"
"38.0";"224.96011352539062"
"39.0";"144.9063720703125"
"40.0";"235.18006896972656"
"41.0";"192.159423828125"
"42.0";"240.84365844726562"
"43.0";"106.97685241699219"
"44.0";"128.0017547607422"
"45.0";"99.4123764038086"
"46.0";"96.14999389648438"
"47.0";"17.68695068359375"
"48.0";"13.918060302734375"
"49.0";"-28.205596923828125"
"50.0";"-25.98681640625"
"51.0";"96.54440307617188"
"52.0";"-42.10687255859375"
"53.0";"-86.54583740234375"
"54.0";"-81.70709228515625"
"55.0";"0.00518798828125"
"56.0";"-19.31591796875"
"57.0";"-54.08251953125"
"58.0";"15.83251953125"
"59.0";"8.04730224609375"
"60.0";"-72.384521484375"
"61.0";"47.06402587890625"
"62.0";"49.5660400390625"
"63.0";"16.31341552734375"
"64.0";"52.49053955078125"
"65.0";"-37.218017578125"
"66.0";"81.24664306640625"
"67.0";"-77.00689697265625"
"68.0";"-98.55560302734375"
"69.0";"-45.145751953125"
"70.0";"-17.40325927734375"
"71.0";"-126.36285400390625"
"72.0";"-62.7420654296875"
"73.0";"-190.08486938476562"
"74.0";"-122.8226318359375"
"75.0";"-271.0912780761719"
"76.0";"-60.90997314453125"
"77.0";"-120.22677612304688"
"78.0";"-143.20303344726562"
"79.0";"-276.356201171875"
"80.0";"-132.75924682617188"
"81.0";"-75.62026977539062"
"82.0";"-206.33026123046875"
"83.0";"-185.90899658203125"
"84.0";"-103.49386596679688"
"85.0";"-104.57470703125"
"86.0";"-107.80587768554688"
"87.0";"-273.188232421875"
"88.0";"-17.6507568359375"
"89.0";"-6.10791015625"
"90.0";"10.0081787109375"
"91.0";"-128.96905517578125"
"92.0";"-51.53727722167969"
"93.0";"81.31564331054688"
"94.0";"-19.767953872680664"
"95.0";"-58.27595520019531"
"96.0";"27.40666961669922"
"97.0";"34.2264404296875"
"98.0";"-8.530120849609375"
"99.0";"91.85073852539062"
"100.0";"23.495880126953125"
"101.0";"-15.468170166015625"
"102.0";"78.990234375"
"103.0";"136.35397338867188"
"104.0";"71.9541015625"
"105.0";"92.14471435546875"
"106.0";"182.4697265625"
"107.0";"141.28466796875"
"108.0";"15.30712890625"
"109.0";"181.13720703125"
"110.0";"158.5325927734375"
"111.0";"132.20233154296875"
"112.0";"218.93011474609375"
"113.0";"237.53829956054688"
"114.0";"419.70062255859375"
"115.0";"213.71470642089844"
"116.0";"230.50083923339844"
"117.0";"258.04193115234375"
"118.0";"330.4993896484375"
