Sample:float;Data:float
"0.0";"1.109299898147583"
"1.0";"0.9530601501464844"
"2.0";"1.6137758493423462"
"3.0";"1.3759485483169556"
"4.0";"1.9579010009765625"
"5.0";"1.697501540184021"
"6.0";"2.1594295501708984"
"7.0";"2.4731948375701904"
"8.0";"3.00042462348938"
"9.0";"2.8609910011291504"
"10.0";"3.161698579788208"
"11.0";"3.7398273944854736"
"12.0";"3.8131916522979736"
"13.0";"3.9549026489257812"
"14.0";"4.459409236907959"
"15.0";"4.454798221588135"
"16.0";"4.566516876220703"
"17.0";"4.606916904449463"
"18.0";"5.038198947906494"
"19.0";"5.048303127288818"
"20.0";"4.615459442138672"
"21.0";"4.951624393463135"
"22.0";"5.481372833251953"
"23.0";"5.618659973144531"
"24.0";"5.1968817710876465"
"25.0";"5.299001216888428"
"26.0";"5.3624420166015625"
"27.0";"6.209635257720947"
"28.0";"5.616876125335693"
"29.0";"5.871205806732178"
"30.0";"5.550239562988281"
"31.0";"5.6956048011779785"
"32.0";"5.437808990478516"
"33.0";"5.380873203277588"
"34.0";"5.6340012550354"
"35.0";"5.367743015289307"
"36.0";"5.445087432861328"
"37.0";"5.402946472167969"
"38.0";"5.559864044189453"
"39.0";"5.579908847808838"
"40.0";"5.3133416175842285"
"41.0";"5.177499294281006"
"42.0";"5.469557285308838"
"43.0";"5.503164768218994"
"44.0";"5.242095947265625"
"45.0";"5.077687740325928"
"46.0";"5.049999237060547"
"47.0";"4.65704345703125"
"48.0";"4.734446048736572"
"49.0";"4.496469974517822"
"50.0";"4.288515567779541"
"51.0";"4.122422695159912"
"52.0";"3.8944919109344482"
"53.0";"3.6902859210968018"
"54.0";"3.5748939514160156"
"55.0";"3.657191038131714"
"56.0";"3.4049160480499268"
"57.0";"2.8857624530792236"
"58.0";"2.634608030319214"
"59.0";"2.349888563156128"
"60.0";"2.4996304512023926"
"61.0";"2.1689815521240234"
"62.0";"2.387948989868164"
"63.0";"0.7517585754394531"
"64.0";"0.9505131840705872"
"65.0";"0.13401031494140625"
"66.0";"0.9961509704589844"
"67.0";"0.53355473279953"
"68.0";"0.8140100240707397"
"69.0";"-0.47216734290122986"
"70.0";"-0.06949234008789062"
"71.0";"-1.108062744140625"
"72.0";"0.3536052703857422"
"73.0";"-0.6129264831542969"
"74.0";"-0.11407852172851562"
"75.0";"-2.1079840660095215"
"76.0";"-1.1408449411392212"
"77.0";"-1.5783087015151978"
"78.0";"-1.7398446798324585"
"79.0";"-2.0017662048339844"
"80.0";"-0.7543163299560547"
"81.0";"-2.6632049083709717"
"82.0";"-3.1004035472869873"
"83.0";"-3.795109987258911"
"84.0";"-2.640082597732544"
"85.0";"-2.913209915161133"
"86.0";"-2.9424564838409424"
"87.0";"-4.389151096343994"
"88.0";"-4.253992080688477"
"89.0";"-3.764979124069214"
"90.0";"-4.210212230682373"
"91.0";"-5.041383743286133"
"92.0";"-5.041383743286133"
"93.0";"-4.29900598526001"
"94.0";"-4.643869876861572"
"95.0";"-4.013900279998779"
"96.0";"-5.890841960906982"
"97.0";"-5.183365345001221"
"98.0";"-4.907599925994873"
"99.0";"-5.131041049957275"
"100.0";"-5.467658519744873"
"101.0";"-5.312095642089844"
"102.0";"-5.730646133422852"
"103.0";"-5.416511058807373"
"104.0";"-5.484827518463135"
"105.0";"-5.48536491394043"
"106.0";"-5.277777194976807"
"107.0";"-6.081968784332275"
"108.0";"-5.146965026855469"
"109.0";"-5.032289505004883"
"110.0";"-5.085753917694092"
"111.0";"-5.472059726715088"
"112.0";"-5.53200101852417"
"113.0";"-4.881675720214844"
"114.0";"-5.428198337554932"
"115.0";"-5.2276225090026855"
"116.0";"-5.404394626617432"
"117.0";"-4.89274787902832"
"118.0";"-5.561506748199463"
"119.0";"-4.6789231300354"
"120.0";"-5.3136162757873535"
"121.0";"-4.873302936553955"
"122.0";"-4.734924793243408"
"123.0";"-4.340233325958252"
"124.0";"-4.524911880493164"
"125.0";"-4.376211166381836"
"126.0";"-4.160166263580322"
"127.0";"-3.5237553119659424"
"128.0";"-3.7544281482696533"
"129.0";"-3.539201021194458"
"130.0";"-3.2344329357147217"
"131.0";"-2.914152145385742"
"132.0";"-2.6817901134490967"
"133.0";"-2.6765663623809814"
"134.0";"-2.584299087524414"
